ST # ,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR ,BLG TYPE ,MUNICIPALITY ,DESCRIPTION,D.U.,VALUE,FT2,PERMIT#,APPL. TYPE,ISSUED DATE
8,HADLEY CIR ,K2H6N9,Ward 8,4M-,68,SOLAR X,Single,Nepean,Exterior alterations to a 1 storey detached dwelling (solar panel installation on roof),0,26245,162,2300762,Construction,2023-02-23 12:38
1291,SUMMERVILLE AVE ,K1Z8G7,Ward 16,294,43,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Construct a 3 storey apartment building,16,3221266.5,17330.75,2300763,Construction,2023-02-23 13:26
1541,MERIVALE RD ,K2G5W1,Ward 9,4M-,17,CONTRACTOR UNKNOWN,Retail,Nepean,Interior alterations to a 1 storey retail building (Unit 100),0,50000,1754,2300764,Construction,2023-02-23 15:46
478 B ,PRINCESS LOUISE DR ,,Ward 1,50M-109,58,CONTRACTOR UNKNOWN,Single,Cumberland,Construct a secondary dwelling unit in a 2 storey detached dwelling (basement),1,40000,1799,2300765,Construction,2023-02-23 16:15
2121,CARLING AVE ,K2A1H2,Ward 7,316039,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,PLUMBING ONLY - Install 2 backflow prevention devices on the fire protection water supply in a 2 storey shopping mall,0,50000,0,2300766,Construction,2023-02-24 9:22
328,RIVER LANDING AVE ,K2J3V3,Ward 3,4M-1428,64,CONTRACTOR UNKNOWN,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,30012.18,645.84,2300767,Construction,2023-02-24 9:47
1240,CUMMINGS AVE ,K1J7R8,Ward 11,4M-,26-27,CONTRACTOR UNKNOWN,Apartment,Gloucester,SUPERSTRUCTURE ONLY: Construct a 36 storey apartment building & 8 storey hotel,244,0,0,2300768,Construction,2023-02-24 9:51
1250,CUMMINGS AVE ,K1J7R8,Ward 11,4M-,26-27,CONTRACTOR UNKNOWN,Apartment,Gloucester,SUPERSTRUCTURE ONLY: Construct a 36 storey apartment building & 8 storey hotel,244,0,0,2300768,Construction,2023-02-24 9:51
1399,WELLINGTON ST W,K1Y2X1,Ward 15,,10,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Exterior alterations to a 2 storey retail building (roof access),0,1500,0,2300769,Construction,2023-02-24 9:58
231,CONIFER CREEK CIR ,K2M0M2,Ward 23,4M-,,***CONTRACTOR***,Single,Kanata,Finish basement in a 2 storey detached dwelling,0,9000,581,2300770,Construction,2023-02-24 10:00
263,BANK ST ,K2P1X5,Ward 14,12281,35-36,CONTRACTOR UNKNOWN,Retail,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply in a 4 storey commercial building,0,9500,0,2300771,Construction,2023-02-24 10:36
265,BANK ST ,K2P1X5,Ward 14,12281,35-36,CONTRACTOR UNKNOWN,Retail,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply in a 4 storey commercial building,0,9500,0,2300771,Construction,2023-02-24 10:36
267,BANK ST ,K2P1X5,Ward 14,12281,35-36,CONTRACTOR UNKNOWN,Retail,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply in a 4 storey commercial building,0,9500,0,2300771,Construction,2023-02-24 10:36
373,LAURIER AVE E,K1N8X6,Ward 12,21,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Repairs to parking garage of an 11 storey apartment building,0,129100,1580,2300772,Construction,2023-02-24 10:47
279,KETCHIKAN CRES ,K2T0L8,Ward 4,4M-1685,3,CONTRACTOR UNKNOWN,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,34852.5,750,2300773,Construction,2023-02-24 11:59
61,RENFREW AVE ,K1S1Z4,Ward 17,92408,61,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a deck (rear yard),0,5000,154,2300774,Construction,2023-02-24 12:36
2110,BLOSSOM DR ,K1H6G8,Ward 18,608,PT LOT 160,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Finish the basement in a 2 storey semi-detached dwelling,0,28021.41,603,2300775,Construction,2023-02-24 12:42
1900,CITY PARK DR ,K1J1A3,Ward 11,4M-648,,MYNOTT CONSTRUCTION,Office,Gloucester,Interior alterations to a 5 storey office building (Unit 302 - expand existing suite),0,31500,839.59,2300776,Construction,2023-02-24 12:52
3169,HAWTHORNE RD ,K1G3V8,Ward 10,,PT LOT 2,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,Construct a 1 storey self-storage building (Building I),0,535768.84,4804.24,2300777,Construction,2023-02-24 13:37
2225,CARNEGIE ST ,K1G2V4,Ward 18,728,706,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to a 1 storey detached dwelling (add 3 piece bathroom in basement),0,10000,36.6,2300778,Construction,2023-02-24 13:50
6908,GALLAGHER RD ,K0A2T0,Ward 21,,8,LAGOIS DRAFTING AND CONSTRUCTION,Single,Rideau,Interior alterations to a 2 storey detached dwelling,0,20000,345,2300780,Construction,2023-02-24 13:57
125,MOODIE DR ,,Ward 7,4M-,,CONTRACTOR UNKNOWN,Industrial,Nepean,Construct a 1 storey industrial building (Confederation line extension),0,82383.17,738.73,2300781,Construction,2023-02-24 13:59
307,BERRIGAN DR ,K2J5E1,Ward 24,4M-1149,179,CONTRACTOR UNKNOWN,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,25560,852,2300782,Construction,2023-02-24 14:18
145,"JEAN-JACQUES-LUSSIER,  ",K1N6N5,Ward 12,,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations on the 2nd floor of a 6 storey institutional building (Ottawa U - Lamoureux Hall - Resource Centre),0,518022.28,6781.26,2300783,Construction,2023-02-24 14:21
2500,"ST-LAURENT, BOUL  ",K1H1B1,Ward 10,,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit up on the 1st floor of a 2 storey office building (Unit 103 - Brainsway),0,90000,12915,2300784,Construction,2023-02-24 14:37
225,SPECKLED ALDER ROW ,K2J6M8,Ward 3,,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1248904.06,12978,2300785,Construction,2023-02-24 14:41
227,SPECKLED ALDER ROW ,K2J6M8,Ward 3,,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1248904.06,12978,2300785,Construction,2023-02-24 14:41
229,SPECKLED ALDER ROW ,K2J6M8,Ward 3,,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1248904.06,12978,2300785,Construction,2023-02-24 14:41
231,SPECKLED ALDER ROW ,K2J6M8,Ward 3,,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1248904.06,12978,2300785,Construction,2023-02-24 14:41
324,CATSFOOT WALK ,K2J6M8,Ward 3,,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1248904.06,12978,2300785,Construction,2023-02-24 14:41
326,CATSFOOT WALK ,K2J6M8,Ward 3,,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1248904.06,12978,2300785,Construction,2023-02-24 14:41
328,CATSFOOT WALK ,K2J6M8,Ward 3,,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1248904.06,12978,2300785,Construction,2023-02-24 14:41
330,CATSFOOT WALK ,K2J6M8,Ward 3,,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1248904.06,12978,2300785,Construction,2023-02-24 14:41
213,SPECKLED ALDER ROW ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 6 back to back rowhouse dwellings,6,937816.56,9758,2300786,Construction,2023-02-24 14:44
215,SPECKLED ALDER ROW ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 6 back to back rowhouse dwellings,6,937816.56,9758,2300786,Construction,2023-02-24 14:44
217,SPECKLED ALDER ROW ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 6 back to back rowhouse dwellings,6,937816.56,9758,2300786,Construction,2023-02-24 14:44
312,CATSFOOT WALK ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 6 back to back rowhouse dwellings,6,937816.56,9758,2300786,Construction,2023-02-24 14:44
314,CATSFOOT WALK ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 6 back to back rowhouse dwellings,6,937816.56,9758,2300786,Construction,2023-02-24 14:44
316,CATSFOOT WALK ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 6 back to back rowhouse dwellings,6,937816.56,9758,2300786,Construction,2023-02-24 14:44
219,SPECKLED ALDER ROW ,K2J6M8,Ward 3,4M-,,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 6 back to back rowhouse dwellings,6,937890.8,9740,2300787,Construction,2023-02-24 14:48
221,SPECKLED ALDER ROW ,K2J6M8,Ward 3,4M-,,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 6 back to back rowhouse dwellings,6,937890.8,9740,2300787,Construction,2023-02-24 14:48
223,SPECKLED ALDER ROW ,K2J6M8,Ward 3,4M-,,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 6 back to back rowhouse dwellings,6,937890.8,9740,2300787,Construction,2023-02-24 14:48
318,CATSFOOT WALK ,K2J6M8,Ward 3,4M-,,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 6 back to back rowhouse dwellings,6,937890.8,9740,2300787,Construction,2023-02-24 14:48
320,CATSFOOT WALK ,K2J6M8,Ward 3,4M-,,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 6 back to back rowhouse dwellings,6,937890.8,9740,2300787,Construction,2023-02-24 14:48
322,CATSFOOT WALK ,K2J6M8,Ward 3,4M-,,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 6 back to back rowhouse dwellings,6,937890.8,9740,2300787,Construction,2023-02-24 14:48
233,SPECKLED ALDER ROW ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1245019.68,12984,2300788,Construction,2023-02-24 14:51
235,SPECKLED ALDER ROW ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1245019.68,12984,2300788,Construction,2023-02-24 14:51
237,SPECKLED ALDER ROW ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1245019.68,12984,2300788,Construction,2023-02-24 14:51
239,SPECKLED ALDER ROW ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1245019.68,12984,2300788,Construction,2023-02-24 14:51
332,CATSFOOT WALK ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1245019.68,12984,2300788,Construction,2023-02-24 14:51
334,CATSFOOT WALK ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1245019.68,12984,2300788,Construction,2023-02-24 14:51
336,CATSFOOT WALK ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1245019.68,12984,2300788,Construction,2023-02-24 14:51
338,CATSFOOT WALK ,K2J6M8,Ward 3,4M-,9,CAIVAN (GREENBANK NORTH) INC,Rowhouse,Nepean,Construct a 2 storey block of 8 rowhouses,8,1245019.68,12984,2300788,Construction,2023-02-24 14:51
770,BROOKFIELD RD ,K1V6J4,Ward 16,4M-,,ROJO CONSTRUCTION MANAGEMENT INC.,Apartment,Old Ottawa,Interior alterations on the ground floor of a 9 storey apartment building,0,1200000,19375.04,2300789,Construction,2023-02-27 8:58
2543,TRAVERSE DR ,K1V8B3,Ward 17,755,106,LAGOIS DRAFTING AND CONSTRUCTION,Single,Old Ottawa,Interior alterations to a 2 storey detached dwelling,0,20000,10,2300790,Construction,2023-02-27 9:06
3832,CARP RD ,K0A1L0,Ward 5,,19,CONTRACTOR UNKNOWN,Institutional,West Carleton,Interior alterations to a 1 storey institutional building (Erskine Johnston Arena),0,264500,215.27,2300791,Construction,2023-02-27 9:41
3,SPRING CRESS DR ,K2R1A8,Ward 3,4M-284,97,OAKWOOD DESIGNERS & BUILDERS INC.,Single,Nepean,Interior alterations in a 2 storey detached dwelling,0,11330,635,2300792,Construction,2023-02-27 10:05
165,AYLMER AVE ,K1S2Y3,Ward 17,36,PT LOTS 9 & 11,URBACITY DESIGN BUILD,Single,Old Ottawa,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,170000,725,2300793,Construction,2023-02-27 10:19
8,MANLY CRT ,K2G5H2,Ward 9,4M-432,18,***CONTRACTOR***,Single,Nepean,Install an enclosure for a swim spa (rear yard),0,0,0,2300794,Pool Enclosure,2023-02-27 10:31
876,CONNAUGHT AVE ,K2B5M6,Ward 7,348,239,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Finish a basement in a 2 storey townhouse,0,23235,500,2300796,Construction,2023-02-27 10:44
2185,TRAILWOOD DR ,K0A2T0,Ward 21,4M-1209,5,CONTRACTOR UNKNOWN,Single,Rideau,Construct a 1 storey addition to a 2 storey detached dwelling,0,10390.13,55.9,2300797,Construction,2023-02-27 10:45
420,ODESSA WAY ,K2J5X7,Ward 3,4M-1513,76,SOLAR X,Single,Nepean,Install solar panels on the roof of a 2 storey detached dwelling,0,27998,0,2300798,Construction,2023-02-27 11:01
135,CHERRYHILL DR ,K0A1L0,Ward 5,4M1234,16,CONTRACTOR UNKNOWN,Single,West Carleton,Construct a 1 storey detached dwelling,1,653278.16,5169.7,2300799,Construction,2023-02-27 11:10
12,ASHFORD DR ,K2H6V5,Ward 8,425894,871,OAKWOOD DESIGNERS & BUILDERS,Single,Nepean,Construct a front porch,0,6761.74,215,2300801,Construction,2023-02-27 11:16
125,POINT PRIM CRES ,K2J6P7,Ward 3,4M1645,13,HICKORY DICKORY DECKS,Single,Nepean,Construct a deck (rear yard),0,28000,258.34,2300802,Construction,2023-02-27 11:24
131,QUEEN ST ,K1P5B6,Ward 14,3922,17-18,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 8th and 9th floor of a 13 storey office building (House of Commons),0,3789905,40230.21,2300803,Construction,2023-02-27 11:36
1020,"JUBILATION, COUR DE LA  ",K4A5K4,Ward 19,4M1665,40,RIDEAU POOLS INC.,Single,Cumberland,Install a pool enclosure for an inground pool (side yard),0,0,0,2300805,Pool Enclosure,2023-02-27 14:12
200,LEES AVE ,K1N6N5,Ward 17,4M-,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to a 2 storey institutional building (Building E - demo Nutrition Lab),0,25000,1506.95,2300806,Construction,2023-02-27 15:01
145,TOPAZE AVE ,K4B1K1,Ward 19,50M-174,29,TREVI POOLS,Single,Cumberland,Install an enclosure for an above ground pool (rear yard),0,0,0,2300807,Pool Enclosure,2023-02-27 15:05
19,CARLETON CATHCART ST ,K2S1N1,Ward 6,779,PT LOT 7,THOMSON'S EDGE PROPERTY MANAGEMENT INC.,Single,Goulbourn,"Construct an addition and interior alterations in a 1 storey detached dwelling (new mudroom in garage, general renovations)",0,37304.4,442.92,2300808,Construction,2023-02-28 8:44
108,KINGHAVEN CRES ,K2M0C4,Ward 23,4M-1386,,MARK SLATER CONSTRUCTION,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,37501.29,807,2300809,Construction,2023-02-28 8:53
415,RAVENHILL AVE ,K2A0J7,Ward 15,204,15,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Interior alterations to a 3 storey building (create 4th unit in basement),1,65000,1076.4,2300810,Construction,2023-02-28 9:31
184,MARIER AVE ,K1L5R7,Ward 12,M-44,176,CONTRACTOR UNKNOWN,Single,Vanier,Interior alterations to a 2 storey detached dwelling,0,10000,1177,2300811,Construction,2023-02-28 9:32
211  -10,STATION BLVD ,K1G6P1,Ward 18,4M-1080, 6 TO 9,GRASSROOTS DESIGN & BUILD INC.,Rowhouse,Old Ottawa,Interior alterations in a 2 storey rowhouse dwelling,0,20000,129,2300812,Construction,2023-02-28 9:37
407,KINTYRE PRIV ,K2C3M9,Ward 16,4M-,,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Interior alterations in a 2 storey rowhouse dwelling,0,20000,75,2300813,Construction,2023-02-28 9:52
2094,DUNELM ST ,K1G2S3,Ward 18,728,541,R. VIAU DRAFTING & DESIGN LTD,Institutional,Old Ottawa,Install electromagnetic locks on the exit doors in a 1 storey group home,0,10000,0,2300814,Construction,2023-02-28 10:05
411,RAVENHILL AVE ,K2A0J7,Ward 15,204,15,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Interior alterations to a 3 storey building (create 4th unit in basement),1,65000,1076.39,2300815,Construction,2023-02-28 10:07
110,CASTING WAY ,K0A2E0,Ward 21,,,MINTO COMMUNITIES INC.,Rowhouse,Rideau,"Construct a 1 Storey Rowhouse with attached garages  Models: Pratt 2022 C,Collins 2022 B,Collins 2022 B,Pratt 2022 C",4,685416,5270,2300816,Construction,2023-02-28 10:08
112,CASTING WAY ,K0A2E0,Ward 21,,,MINTO COMMUNITIES INC.,Rowhouse,Rideau,"Construct a 1 Storey Rowhouse with attached garages  Models: Pratt 2022 C,Collins 2022 B,Collins 2022 B,Pratt 2022 C",4,685416,5270,2300816,Construction,2023-02-28 10:08
114,CASTING WAY ,K0A2E0,Ward 21,,,MINTO COMMUNITIES INC.,Rowhouse,Rideau,"Construct a 1 Storey Rowhouse with attached garages  Models: Pratt 2022 C,Collins 2022 B,Collins 2022 B,Pratt 2022 C",4,685416,5270,2300816,Construction,2023-02-28 10:08
116,CASTING WAY ,K0A2E0,Ward 21,,,MINTO COMMUNITIES INC.,Rowhouse,Rideau,"Construct a 1 Storey Rowhouse with attached garages  Models: Pratt 2022 C,Collins 2022 B,Collins 2022 B,Pratt 2022 C",4,685416,5270,2300816,Construction,2023-02-28 10:08
814,COMPANION CRES ,K0A2E0,Ward 21,,,MINTO COMMUNITIES INC.,Rowhouse,Rideau,"Construct a 1 Storey Rowhouse with attached garages  Models: Collins 2022 A,Weaver 2022 A Street End,Pratt 2022 C,Pratt 2022 B,Pratt 2022 B",5,879205,6760,2300817,Construction,2023-02-28 10:24
816,COMPANION CRES ,K0A2E0,Ward 21,,,MINTO COMMUNITIES INC.,Rowhouse,Rideau,"Construct a 1 Storey Rowhouse with attached garages  Models: Collins 2022 A,Weaver 2022 A Street End,Pratt 2022 C,Pratt 2022 B,Pratt 2022 B",5,879205,6760,2300817,Construction,2023-02-28 10:24
818,COMPANION CRES ,K0A2E0,Ward 21,,,MINTO COMMUNITIES INC.,Rowhouse,Rideau,"Construct a 1 Storey Rowhouse with attached garages  Models: Collins 2022 A,Weaver 2022 A Street End,Pratt 2022 C,Pratt 2022 B,Pratt 2022 B",5,879205,6760,2300817,Construction,2023-02-28 10:24
820,COMPANION CRES ,K0A2E0,Ward 21,,,MINTO COMMUNITIES INC.,Rowhouse,Rideau,"Construct a 1 Storey Rowhouse with attached garages  Models: Collins 2022 A,Weaver 2022 A Street End,Pratt 2022 C,Pratt 2022 B,Pratt 2022 B",5,879205,6760,2300817,Construction,2023-02-28 10:24
822,COMPANION CRES ,K0A2E0,Ward 21,,,MINTO COMMUNITIES INC.,Rowhouse,Rideau,"Construct a 1 Storey Rowhouse with attached garages  Models: Collins 2022 A,Weaver 2022 A Street End,Pratt 2022 C,Pratt 2022 B,Pratt 2022 B",5,879205,6760,2300817,Construction,2023-02-28 10:24
553,CHAPEL PARK PRIV ,K1C7P2,Ward 2,4M-1177,,CLUB PISCINE,Semi - Detached,Gloucester,Install an enclosure for an above ground pool (rear yard),0,0,0,2300818,Pool Enclosure,2023-02-28 11:11
780,EAGLESON RD ,K2M0N2,Ward 23,4M-,,CONTRACTOR UNKNOWN,Retail,Kanata,Interior alterations to install new hood fan in a 1 storey retail building (Unit C2),0,8500,8,2300820,Construction,2023-02-28 11:28
205,REISLING WAY ,K1T0X1,Ward 22,,,OKEANOS PISCINE QUEBEC,Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,2300821,Pool Enclosure,2023-02-28 11:30
912 B ,SMYTH RD ,,Ward 18,627,321,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1,50000,894,2300822,Construction,2023-02-28 11:53
912,SMYTH RD ,K1G1P6,Ward 18,627,321,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1,50000,894,2300822,Construction,2023-02-28 11:53
2 B ,ULLSWATER DR ,K2H5H2,Ward 7,4M-,,CONTRACTOR UNKNOWN,Retail,Nepean,Interior alterations in a 1 storey retail building,0,30000,2002,2300823,Construction,2023-02-28 13:21
1111,ROCKY HARBOUR CRES ,K1V1V4,Ward 22,4M-1117,38,CONTRACTOR UNKNOWN,Single,Gloucester,Interior alterations on a 2 storey detached dwelling (kitchen renovation),0,30000,288,2300824,Construction,2023-02-28 14:01
1805,"GASPE, AV DE  ",K1K0A4,Ward 13,297,65,WESTVIEW PROJECTS INC.,Institutional,Old Ottawa,Tenant fit up on 1st floor of a 3 storey building (Historica Canada),0,110000,7000,2300825,Construction,2023-02-28 14:14
3,WILD ACRE LANE ,K2W0K2,Ward 5,4M-,,XOLAR INC.,Single,Kanata,Install solar panels on the roof of a 2 storey detached dwelling,0,39000,489,2300826,Construction,2023-02-28 14:28
60,QUEEN ST ,K1P5C6,Ward 14,3922,26-27,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 14th floor of a 15 storey office building (suite entrance and door hardware),0,105635.93,807,2300827,Construction,2023-02-28 14:55
1070,BAKERVALE DR ,K1Z6N9,Ward 16,311897,23,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,5000,-1000,2300828,Demolition,2023-02-28 15:09
31 B ,ACONITUM WAY ,,Ward 22,4M-1640,16,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a secondary dwelling unit in the basement of a 2 storey detached dwelling,1,39818,0,2300829,Construction,2023-02-28 15:21
31,ACONITUM WAY ,K1T0S1,Ward 22,4M-1640,16,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a secondary dwelling unit in the basement of a 2 storey detached dwelling,1,39818,0,2300829,Construction,2023-02-28 15:21
719,ACAI WAY ,K4M1B2,Ward 22,,211,HN HOMES LIMITED PARTNERSHIP,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: 20-8 Weston 2018 End,20-1 2017 Interior,20-7 Holden Interior 2017,20-3 2014 Exterior",4,941893,7242,2300830,Construction,2023-02-28 15:25
721,ACAI WAY ,K4M1B2,Ward 22,,211,HN HOMES LIMITED PARTNERSHIP,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: 20-8 Weston 2018 End,20-1 2017 Interior,20-7 Holden Interior 2017,20-3 2014 Exterior",4,941893,7242,2300830,Construction,2023-02-28 15:25
723,ACAI WAY ,K4M1B2,Ward 22,,211,HN HOMES LIMITED PARTNERSHIP,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: 20-8 Weston 2018 End,20-1 2017 Interior,20-7 Holden Interior 2017,20-3 2014 Exterior",4,941893,7242,2300830,Construction,2023-02-28 15:25
